newid,pid,grp,sex,age,classe,storia,mod,q,correct,blank,indiretta,t0,t1,n_win,incluso,rec_good,n_anchor,pct_anchor,pct_caption,pct_word,pct_image,pct_face,pct_none,any_anchor
IT01,F7,IT,M,11,5,anguille,images,1,1,0,0,14.24,25.66,114,1,1,0,0.0,77.2,0.9,0.9,0.0,22.8,0
IT01,F7,IT,M,11,5,anguille,images,2,0,0,0,45.1,53.26,81,1,1,6,7.4,84.0,7.4,0.0,0.0,16.0,1
IT01,F7,IT,M,11,5,anguille,images,3,1,0,0,51.87,59.1,72,1,1,0,0.0,55.6,9.7,0.0,6.9,37.5,0
IT01,F7,IT,M,11,5,anguille,images,4,1,0,0,57.38,64.94,75,1,1,2,2.7,54.7,1.3,4.0,17.3,28.0,1
IT01,F7,IT,M,11,5,anguille,images,5,1,0,0,72.61,82.97,104,1,1,54,51.9,88.5,51.0,1.0,0.0,11.5,1
IT01,F7,IT,M,11,5,anguille,images,6,1,0,0,87.66,93.7,61,1,1,0,0.0,62.3,0.0,0.0,0.0,37.7,0
IT01,F7,IT,M,11,5,anguille,images,7,1,0,0,98.71,105.09,64,1,1,11,17.2,81.2,17.2,0.0,0.0,18.8,1
IT01,F7,IT,M,11,5,anguille,images,8,0,0,0,75.17,81.0,58,1,1,19,32.8,86.2,46.6,1.7,0.0,13.8,1
IT01,F7,IT,M,11,5,anguille,images,9,1,0,0,52.95,60.87,80,1,1,2,2.5,42.5,3.8,1.2,16.2,41.2,1
IT01,F7,IT,M,11,5,anguille,images,10,1,0,0,57.38,64.94,75,1,1,2,2.7,54.7,1.3,4.0,17.3,28.0,1
IT01,F7,IT,M,11,5,orso,text,1,1,0,0,15.26,30.72,154,1,1,94,61.0,98.1,89.6,0.0,1.3,0.6,1
IT01,F7,IT,M,11,5,orso,text,2,1,0,0,33.24,47.45,142,1,1,96,67.6,95.8,89.4,0.0,4.2,0.0,1
IT01,F7,IT,M,11,5,orso,text,3,1,0,0,43.02,59.06,161,1,1,43,26.7,73.9,70.2,0.0,19.3,6.8,1
IT01,F7,IT,M,11,5,orso,text,4,1,0,0,45.83,59.06,132,1,1,24,18.2,68.2,65.9,0.0,23.5,8.3,1
IT01,F7,IT,M,11,5,orso,text,5,1,0,0,59.7,69.99,103,1,1,15,14.6,36.9,35.9,0.0,37.9,25.2,1
IT01,F7,IT,M,11,5,orso,text,6,1,0,0,73.93,81.87,80,1,1,45,56.2,100.0,72.5,0.0,0.0,0.0,1
IT01,F7,IT,M,11,5,orso,text,7,1,0,0,83.14,89.82,66,1,1,15,22.7,93.9,45.5,0.0,6.1,0.0,1
IT01,F7,IT,M,11,5,orso,text,8,1,0,0,88.99,96.83,79,1,1,42,53.2,100.0,53.2,0.0,0.0,0.0,1
IT01,F7,IT,M,11,5,orso,text,9,0,0,0,105.73,115.94,103,1,1,78,75.7,100.0,93.2,0.0,0.0,0.0,1
IT01,F7,IT,M,11,5,orso,text,10,0,0,0,117.25,131.91,146,1,1,73,50.0,79.5,72.6,0.0,9.6,11.0,1
IT01,F7,IT,M,11,5,orso,text,11,1,0,0,131.97,144.79,128,1,1,70,54.7,75.0,68.8,0.0,15.6,9.4,1
IT01,F7,IT,M,11,5,orso,text,12,0,0,1,138.4,148.68,103,1,1,67,65.0,90.3,83.5,0.0,6.8,2.9,1
IT01,F7,IT,M,11,5,orso,text,13,0,0,0,131.97,141.85,99,1,1,43,43.4,71.7,65.7,0.0,17.2,11.1,1
IT01,F7,IT,M,11,5,orso,text,14,1,0,0,152.39,164.99,126,1,1,49,38.9,45.2,42.1,0.0,11.1,43.7,1
IT02,F8,IT,F,9,4,delfino,images,1,0,0,0,4.68,9.69,50,1,1,27,54.0,86.0,24.0,54.0,14.0,0.0,1
IT02,F8,IT,F,9,4,delfino,images,2,1,0,0,29.66,38.75,91,1,1,56,61.5,100.0,69.2,16.5,0.0,0.0,1
IT02,F8,IT,F,9,4,delfino,images,3,1,0,0,24.49,33.5,90,1,1,60,66.7,100.0,60.0,21.1,0.0,0.0,1
IT02,F8,IT,F,9,4,delfino,images,4,1,0,0,39.07,46.82,77,1,1,21,27.3,85.7,49.4,15.6,14.3,0.0,1
IT02,F8,IT,F,9,4,delfino,images,5,1,0,0,53.39,58.64,52,1,1,27,51.9,100.0,80.8,3.8,0.0,0.0,1
IT02,F8,IT,F,9,4,delfino,images,6,0,0,0,60.14,68.15,81,1,1,55,67.9,90.1,80.2,0.0,6.2,3.7,1
IT02,F8,IT,F,9,4,delfino,images,7,0,0,0,50.05,60.74,106,1,1,73,68.9,92.5,65.1,11.3,6.6,0.9,1
IT02,F8,IT,F,9,4,delfino,images,8,1,0,0,73.98,77.82,38,1,1,20,52.6,100.0,39.5,44.7,0.0,0.0,1
IT02,F8,IT,F,9,4,delfino,images,9,1,0,0,77.52,94.59,171,1,1,94,55.0,93.0,48.5,19.9,4.7,2.3,1
IT02,F8,IT,F,9,4,delfino,images,10,1,0,0,102.18,107.86,57,1,1,25,43.9,100.0,38.6,22.8,0.0,0.0,1
IT02,F8,IT,F,9,4,delfino,images,11,1,0,0,124.37,131.99,76,1,1,23,30.3,63.2,11.8,27.6,31.6,5.3,1
IT02,F8,IT,F,9,4,delfino,images,12,1,0,0,135.43,140.76,54,1,1,12,22.2,79.6,59.3,5.6,18.5,1.9,1
IT02,F8,IT,F,9,4,delfino,images,13,1,0,1,15.86,22.31,64,1,1,37,57.8,100.0,60.9,31.2,0.0,0.0,1
IT02,F8,IT,F,9,4,panda,text,1,1,0,0,5.34,12.95,75,1,1,0,0.0,2.7,0.0,0.0,6.7,90.7,0
IT02,F8,IT,F,9,4,panda,text,2,0,0,0,25.17,33.66,85,1,1,4,4.7,9.4,5.9,0.0,5.9,84.7,1
IT02,F8,IT,F,9,4,panda,text,3,1,0,0,42.61,52.94,94,1,1,0,0.0,0.0,0.0,0.0,1.1,98.9,0
IT02,F8,IT,F,9,4,panda,text,4,1,0,0,52.04,59.78,78,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
IT02,F8,IT,F,9,4,panda,text,5,1,0,0,53.79,62.63,88,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
IT02,F8,IT,F,9,4,panda,text,6,1,0,0,32.24,38.77,65,1,1,0,0.0,1.5,1.5,0.0,0.0,98.5,0
IT02,F8,IT,F,9,4,panda,text,7,1,0,0,64.78,74.12,93,1,1,1,1.1,4.3,1.1,0.0,0.0,95.7,1
IT02,F8,IT,F,9,4,panda,text,8,1,0,0,73.28,79.9,66,1,1,1,1.5,16.7,4.5,0.0,0.0,83.3,1
IT02,F8,IT,F,9,4,panda,text,9,1,0,0,84.54,91.09,66,1,1,2,3.0,9.1,3.0,0.0,3.0,87.9,1
IT02,F8,IT,F,9,4,panda,text,10,1,0,0,77.81,85.96,81,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,0
IT02,F8,IT,F,9,4,panda,text,11,1,0,0,11.61,21.35,97,1,1,2,2.1,9.3,3.1,0.0,0.0,90.7,1
IT02,F8,IT,F,9,4,panda,text,12,1,0,0,96.05,104.1,81,1,1,2,2.5,3.7,2.5,0.0,0.0,96.3,1
IT03,F9,IT,F,9,4,delfino,images,1,0,0,0,4.68,9.69,50,1,1,27,54.0,94.0,28.0,28.0,4.0,2.0,1
IT03,F9,IT,F,9,4,delfino,images,2,0,0,0,29.66,38.75,90,1,1,47,52.2,88.9,44.4,20.0,11.1,0.0,1
IT03,F9,IT,F,9,4,delfino,images,3,0,0,0,24.49,33.5,90,1,1,45,50.0,92.2,44.4,16.7,7.8,0.0,1
IT03,F9,IT,F,9,4,delfino,images,4,0,0,0,39.07,46.82,77,1,1,21,27.3,92.2,33.8,3.9,0.0,7.8,1
IT03,F9,IT,F,9,4,delfino,images,5,1,0,0,53.39,58.64,52,1,1,19,36.5,75.0,44.2,7.7,13.5,11.5,1
IT03,F9,IT,F,9,4,delfino,images,6,1,0,0,60.14,68.15,80,1,1,36,45.0,77.5,52.5,7.5,20.0,2.5,1
IT03,F9,IT,F,9,4,delfino,images,7,0,1,0,50.05,60.74,107,1,1,45,42.1,74.8,33.6,12.1,19.6,5.6,1
IT03,F9,IT,F,9,4,delfino,images,8,0,1,0,73.98,77.82,38,1,1,0,0.0,100.0,21.1,5.3,0.0,0.0,0
IT03,F9,IT,F,9,4,delfino,images,9,0,1,0,77.52,94.59,171,1,1,24,14.0,27.5,15.2,2.3,53.8,18.7,1
IT03,F9,IT,F,9,4,delfino,images,10,0,1,0,102.18,107.86,57,1,1,13,22.8,31.6,21.1,1.8,52.6,15.8,1
IT03,F9,IT,F,9,4,delfino,images,11,0,1,0,124.37,131.99,67,1,1,28,41.8,98.5,22.4,29.9,0.0,1.5,1
IT03,F9,IT,F,9,4,delfino,images,12,0,1,0,135.43,140.76,54,1,1,11,20.4,100.0,50.0,13.0,0.0,0.0,1
IT03,F9,IT,F,9,4,delfino,images,13,0,1,1,15.86,22.31,65,1,1,21,32.3,78.5,61.5,4.6,16.9,4.6,1
IT03,F9,IT,F,9,4,panda,text,1,0,0,0,5.34,12.95,77,1,1,47,61.0,96.1,81.8,0.0,3.9,0.0,1
IT03,F9,IT,F,9,4,panda,text,2,1,0,0,25.17,33.66,85,1,1,57,67.1,87.1,83.5,0.0,12.9,0.0,1
IT03,F9,IT,F,9,4,panda,text,3,1,0,0,42.61,52.94,103,1,1,74,71.8,100.0,81.6,0.0,0.0,0.0,1
IT03,F9,IT,F,9,4,panda,text,4,0,0,0,52.04,59.78,78,1,1,53,67.9,100.0,83.3,0.0,0.0,0.0,1
IT03,F9,IT,F,9,4,panda,text,5,0,0,0,53.79,62.63,88,1,1,55,62.5,95.5,76.1,0.0,4.5,0.0,1
IT03,F9,IT,F,9,4,panda,text,6,0,0,0,32.24,38.77,66,1,1,43,65.2,100.0,93.9,0.0,0.0,0.0,1
IT03,F9,IT,F,9,4,panda,text,7,0,1,0,64.78,74.12,93,1,1,49,52.7,91.4,75.3,0.0,5.4,3.2,1
IT03,F9,IT,F,9,4,panda,text,8,0,1,0,73.28,79.9,66,1,1,33,50.0,100.0,83.3,0.0,0.0,0.0,1
IT03,F9,IT,F,9,4,panda,text,9,0,1,0,84.54,91.09,55,1,1,31,56.4,98.2,74.5,0.0,0.0,1.8,1
IT03,F9,IT,F,9,4,panda,text,10,0,1,0,77.81,85.96,76,1,1,37,48.7,100.0,71.1,0.0,0.0,0.0,1
IT03,F9,IT,F,9,4,panda,text,11,0,1,0,11.61,21.35,98,1,1,68,69.4,100.0,82.7,0.0,0.0,0.0,1
IT03,F9,IT,F,9,4,panda,text,12,0,1,0,96.05,104.1,80,1,1,32,40.0,100.0,95.0,0.0,0.0,0.0,1
IT04,F11,IT,M,7,1,tappeto,text,1,1,0,0,13.39,20.22,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,2,1,0,0,9.38,13.18,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,3,1,0,0,21.96,34.05,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,4,1,0,1,42.38,48.49,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,5,1,0,0,24.75,30.93,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,6,1,0,0,33.18,41.69,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,7,1,0,0,44.79,50.77,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,8,1,0,0,49.35,53.8,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,9,1,0,0,53.01,56.69,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,tappeto,text,10,1,0,0,62.23,66.61,0,0,0,0,,,,,,,0
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,1,1,0,0,11.46,17.37,59,1,1,30,50.8,100.0,42.4,27.1,0.0,0.0,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,2,1,0,0,20.8,28.52,77,1,1,41,53.2,100.0,64.9,14.3,0.0,0.0,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,3,1,0,0,8.62,13.32,47,1,1,16,34.0,100.0,40.4,21.3,0.0,0.0,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,4,1,0,0,8.62,17.37,88,1,1,47,53.4,100.0,45.5,22.7,0.0,0.0,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,5,1,0,0,15.46,22.32,68,1,1,11,16.2,100.0,19.1,19.1,0.0,0.0,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,6,1,0,0,34.76,45.51,107,1,1,47,43.9,97.2,57.9,15.0,1.9,0.9,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,7,0,0,0,43.62,53.7,101,1,1,52,51.5,99.0,45.5,20.8,0.0,1.0,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,8,1,0,0,54.79,68.57,138,1,1,67,48.6,95.7,47.1,8.0,2.2,2.2,1
IT04,F11,IT,M,7,1,volpe e boscaiolo,images,10,1,0,0,58.66,66.54,78,1,1,37,47.4,92.3,51.3,5.1,3.8,3.8,1
IT05,F13,IT,F,7,2,tappeto,text,1,1,0,0,13.39,20.22,68,1,1,8,11.8,69.1,54.4,0.0,8.8,22.1,1
IT05,F13,IT,F,7,2,tappeto,text,2,1,0,0,9.38,13.18,38,1,1,0,0.0,81.6,71.1,0.0,2.6,15.8,0
IT05,F13,IT,F,7,2,tappeto,text,3,1,0,0,21.96,34.05,121,1,1,34,28.1,73.6,62.0,0.0,14.0,12.4,1
IT05,F13,IT,F,7,2,tappeto,text,4,1,0,1,42.38,48.49,61,1,1,0,0.0,1.6,0.0,0.0,63.9,34.4,0
IT05,F13,IT,F,7,2,tappeto,text,5,1,0,0,24.75,30.93,62,1,1,14,22.6,74.2,56.5,0.0,9.7,16.1,1
IT05,F13,IT,F,7,2,tappeto,text,6,0,0,0,33.18,41.69,85,1,1,2,2.4,49.4,42.4,0.0,25.9,24.7,1
IT05,F13,IT,F,7,2,tappeto,text,7,1,0,0,44.79,50.77,60,1,1,0,0.0,0.0,0.0,0.0,70.0,30.0,0
IT05,F13,IT,F,7,2,tappeto,text,8,1,0,0,49.35,53.8,45,1,1,0,0.0,6.7,0.0,0.0,66.7,26.7,0
IT05,F13,IT,F,7,2,tappeto,text,9,1,0,0,53.01,56.69,37,1,1,3,8.1,70.3,10.8,0.0,5.4,24.3,1
IT05,F13,IT,F,7,2,tappeto,text,10,1,0,0,62.23,66.61,44,1,1,2,4.5,79.5,70.5,0.0,0.0,20.5,1
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,1,1,0,0,11.46,17.37,59,1,1,0,0.0,45.8,0.0,10.2,0.0,54.2,0
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,2,1,0,0,20.8,28.52,77,1,1,0,0.0,13.0,0.0,0.0,0.0,87.0,0
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,3,1,0,0,8.62,13.32,47,1,1,6,12.8,53.2,0.0,12.8,0.0,46.8,1
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,4,1,0,0,8.62,17.37,87,1,1,6,6.9,37.9,0.0,6.9,0.0,62.1,1
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,5,1,0,0,15.46,22.32,69,1,1,4,5.8,46.4,2.9,2.9,0.0,53.6,1
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,6,1,0,0,34.76,45.51,108,1,1,29,26.9,49.1,28.7,0.9,0.9,50.0,1
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,7,1,0,0,43.62,53.7,101,1,1,0,0.0,64.4,3.0,0.0,0.0,35.6,0
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,8,0,0,0,54.79,68.57,137,1,1,13,9.5,53.3,9.5,0.7,0.0,46.7,1
IT05,F13,IT,F,7,2,volpe e boscaiolo,images,10,1,0,0,58.66,66.54,79,1,1,7,8.9,57.0,10.1,0.0,0.0,43.0,1
IT06,F14,IT,F,9,3,gatta,images,1,0,0,0,10.3,14.89,46,1,1,30,65.2,100.0,21.7,67.4,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,2,1,0,0,7.77,17.37,96,1,1,69,71.9,99.0,30.2,59.4,1.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,3,1,0,0,14.03,20.66,67,1,1,35,52.2,100.0,55.2,35.8,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,4,1,0,0,33.8,43.18,94,1,1,57,60.6,100.0,33.0,60.6,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,5,1,0,0,45.04,50.37,54,1,1,34,63.0,100.0,42.6,48.1,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,6,1,0,0,49.38,57.05,77,1,1,42,54.5,100.0,55.8,36.4,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,7,1,0,0,54.55,60.83,62,1,1,43,69.4,98.4,53.2,38.7,1.6,0.0,1
IT06,F14,IT,F,9,3,gatta,images,8,1,0,0,64.62,78.71,141,1,1,105,74.5,100.0,43.3,46.8,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,9,1,0,0,69.68,75.07,54,1,1,39,72.2,100.0,64.8,31.5,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,10,0,0,0,79.21,86.3,71,1,1,49,69.0,100.0,26.8,64.8,0.0,0.0,1
IT06,F14,IT,F,9,3,gatta,images,11,1,0,0,84.57,90.68,61,1,1,38,62.3,90.2,37.7,44.3,9.8,0.0,1
IT06,F14,IT,F,9,3,gatta,images,12,1,0,0,91.03,100.75,98,1,1,67,68.4,95.9,52.0,35.7,3.1,1.0,1
IT06,F14,IT,F,9,3,sbadiglio,text,1,1,0,0,7.42,12.57,51,1,1,37,72.5,100.0,94.1,0.0,0.0,0.0,1
IT06,F14,IT,F,9,3,sbadiglio,text,2,1,0,0,11.26,16.66,54,1,1,19,35.2,100.0,79.6,0.0,0.0,0.0,1
IT06,F14,IT,F,9,3,sbadiglio,text,3,1,0,0,20.03,27.45,74,1,1,48,64.9,83.8,71.6,0.0,9.5,6.8,1
IT06,F14,IT,F,9,3,sbadiglio,text,4,1,0,0,35.75,47.05,113,1,1,81,71.7,94.7,87.6,0.0,3.5,1.8,1
IT06,F14,IT,F,9,3,sbadiglio,text,5,1,0,0,64.64,77.94,133,1,1,89,66.9,94.0,82.7,0.0,4.5,1.5,1
IT06,F14,IT,F,9,3,sbadiglio,text,6,0,0,0,45.31,58.85,135,1,1,81,60.0,75.6,67.4,0.0,23.0,1.5,1
IT06,F14,IT,F,9,3,sbadiglio,text,7,0,0,0,28.3,35.12,68,1,1,35,51.5,77.9,77.9,0.0,20.6,1.5,1
IT06,F14,IT,F,9,3,sbadiglio,text,8,1,0,0,84.27,88.6,43,1,1,29,67.4,100.0,81.4,0.0,0.0,0.0,1
IT06,F14,IT,F,9,3,sbadiglio,text,9,1,0,0,78.75,91.46,127,1,1,85,66.9,96.1,81.9,0.0,3.1,0.8,1
IT06,F14,IT,F,9,3,sbadiglio,text,10,1,0,0,90.45,97.68,73,1,1,37,50.7,76.7,64.4,0.0,21.9,1.4,1
IT07,F15,IT,F,9,4,delfino,images,1,0,0,0,4.68,9.69,32,1,1,5,15.6,59.4,0.0,15.6,0.0,40.6,1
IT07,F15,IT,F,9,4,delfino,images,2,1,0,0,29.66,38.75,91,1,1,0,0.0,56.0,0.0,0.0,0.0,44.0,0
IT07,F15,IT,F,9,4,delfino,images,3,1,0,0,24.49,33.5,86,1,1,0,0.0,53.5,0.0,0.0,0.0,46.5,0
IT07,F15,IT,F,9,4,delfino,images,4,0,0,0,39.07,46.82,77,1,1,0,0.0,37.7,0.0,0.0,0.0,62.3,0
IT07,F15,IT,F,9,4,delfino,images,5,1,0,0,53.39,58.64,51,1,1,0,0.0,54.9,0.0,0.0,0.0,45.1,0
IT07,F15,IT,F,9,4,delfino,images,6,1,0,0,60.14,68.15,76,1,1,0,0.0,25.0,0.0,0.0,0.0,75.0,0
IT07,F15,IT,F,9,4,delfino,images,7,1,0,0,50.05,60.74,105,1,1,0,0.0,50.5,0.0,0.0,0.0,49.5,0
IT07,F15,IT,F,9,4,delfino,images,8,0,0,0,73.98,77.82,38,1,1,0,0.0,50.0,0.0,0.0,0.0,50.0,0
IT07,F15,IT,F,9,4,delfino,images,9,1,0,0,77.52,94.59,171,1,1,2,1.2,47.4,2.9,0.0,0.0,52.6,1
IT07,F15,IT,F,9,4,delfino,images,10,1,0,0,102.18,107.86,57,1,1,5,8.8,33.3,10.5,3.5,1.8,64.9,1
IT07,F15,IT,F,9,4,delfino,images,11,1,0,0,124.37,131.99,69,1,1,0,0.0,62.3,8.7,0.0,0.0,37.7,0
IT07,F15,IT,F,9,4,delfino,images,12,1,0,0,135.43,140.76,54,1,1,0,0.0,44.4,1.9,0.0,0.0,55.6,0
IT07,F15,IT,F,9,4,delfino,images,13,1,0,1,15.86,22.31,46,1,1,0,0.0,30.4,0.0,0.0,0.0,69.6,0
IT07,F15,IT,F,9,4,panda,text,1,1,0,0,5.34,12.95,64,1,1,38,59.4,96.9,85.9,0.0,0.0,3.1,1
IT07,F15,IT,F,9,4,panda,text,2,0,0,0,25.17,33.66,0,0,1,0,,,,,,,0
IT07,F15,IT,F,9,4,panda,text,3,1,0,0,42.61,52.94,71,1,1,25,35.2,66.2,38.0,0.0,31.0,2.8,1
IT07,F15,IT,F,9,4,panda,text,4,0,0,0,52.04,59.78,61,1,1,7,11.5,47.5,26.2,0.0,52.5,0.0,1
IT07,F15,IT,F,9,4,panda,text,5,0,0,0,53.79,62.63,70,1,1,24,34.3,77.1,50.0,0.0,20.0,2.9,1
IT07,F15,IT,F,9,4,panda,text,6,1,0,0,32.24,38.77,0,0,1,0,,,,,,,0
IT07,F15,IT,F,9,4,panda,text,7,0,0,0,64.78,74.12,93,1,1,70,75.3,98.9,92.5,0.0,0.0,1.1,1
IT07,F15,IT,F,9,4,panda,text,8,1,0,0,73.28,79.9,37,1,1,9,24.3,100.0,94.6,0.0,0.0,0.0,1
IT07,F15,IT,F,9,4,panda,text,9,0,0,0,84.54,91.09,38,1,1,20,52.6,100.0,81.6,0.0,0.0,0.0,1
IT07,F15,IT,F,9,4,panda,text,10,0,0,0,77.81,85.96,64,1,1,48,75.0,100.0,85.9,0.0,0.0,0.0,1
IT07,F15,IT,F,9,4,panda,text,11,0,0,0,11.61,21.35,10,1,1,0,0.0,100.0,100.0,0.0,0.0,0.0,0
IT07,F15,IT,F,9,4,panda,text,12,0,0,0,96.05,104.1,31,1,1,31,100.0,100.0,100.0,0.0,0.0,0.0,1
IT08,F16,IT,M,9,4,delfino,images,1,1,0,0,4.68,9.69,51,1,1,36,70.6,100.0,39.2,60.8,0.0,0.0,1
IT08,F16,IT,M,9,4,delfino,images,2,0,0,0,29.66,38.75,91,1,1,60,65.9,96.7,50.5,34.1,0.0,3.3,1
IT08,F16,IT,M,9,4,delfino,images,3,1,0,0,24.49,33.5,90,1,1,38,42.2,74.4,28.9,31.1,22.2,3.3,1
IT08,F16,IT,M,9,4,delfino,images,4,0,0,0,39.07,46.82,78,1,1,59,75.6,98.7,46.2,39.7,1.3,0.0,1
IT08,F16,IT,M,9,4,delfino,images,5,1,0,0,53.39,58.64,52,1,1,17,32.7,90.4,44.2,36.5,9.6,0.0,1
IT08,F16,IT,M,9,4,delfino,images,6,1,0,0,60.14,68.15,80,1,1,32,40.0,71.2,51.2,5.0,7.5,21.2,1
IT08,F16,IT,M,9,4,delfino,images,7,0,0,0,50.05,60.74,107,1,1,60,56.1,81.3,46.7,27.1,17.8,0.9,1
IT08,F16,IT,M,9,4,delfino,images,8,1,0,0,73.98,77.82,38,1,1,7,18.4,57.9,7.9,18.4,0.0,42.1,1
IT08,F16,IT,M,9,4,delfino,images,9,0,0,0,77.52,94.59,171,1,1,134,78.4,98.2,39.8,46.2,0.0,1.8,1
IT08,F16,IT,M,9,4,delfino,images,10,1,0,0,102.18,107.86,57,1,1,31,54.4,100.0,29.8,49.1,0.0,0.0,1
IT08,F16,IT,M,9,4,delfino,images,11,1,0,0,124.37,131.99,0,0,1,0,,,,,,,0
IT08,F16,IT,M,9,4,delfino,images,12,1,0,0,135.43,140.76,0,0,1,0,,,,,,,0
IT08,F16,IT,M,9,4,delfino,images,13,0,0,1,15.86,22.31,65,1,1,36,55.4,92.3,56.9,13.8,0.0,7.7,1
IT08,F16,IT,M,9,4,panda,text,1,0,0,0,5.34,12.95,77,1,1,47,61.0,100.0,83.1,0.0,0.0,0.0,1
IT08,F16,IT,M,9,4,panda,text,2,1,0,0,25.17,33.66,78,1,1,50,64.1,83.3,80.8,0.0,14.1,2.6,1
IT08,F16,IT,M,9,4,panda,text,3,0,0,0,42.61,52.94,94,1,1,30,31.9,47.9,41.5,0.0,0.0,52.1,1
IT08,F16,IT,M,9,4,panda,text,4,0,0,0,52.04,59.78,78,1,1,47,60.3,78.2,70.5,0.0,0.0,21.8,1
IT08,F16,IT,M,9,4,panda,text,5,1,0,0,53.79,62.63,88,1,1,55,62.5,89.8,81.8,0.0,0.0,10.2,1
IT08,F16,IT,M,9,4,panda,text,6,1,0,0,32.24,38.77,65,1,1,18,27.7,69.2,56.9,0.0,4.6,26.2,1
IT08,F16,IT,M,9,4,panda,text,7,1,0,0,64.78,74.12,93,1,1,58,62.4,93.5,81.7,0.0,5.4,1.1,1
IT08,F16,IT,M,9,4,panda,text,8,1,0,0,73.28,79.9,65,1,1,30,46.2,73.8,66.2,0.0,10.8,15.4,1
IT08,F16,IT,M,9,4,panda,text,9,1,0,0,84.54,91.09,63,1,1,30,47.6,88.9,66.7,0.0,0.0,11.1,1
IT08,F16,IT,M,9,4,panda,text,10,1,0,0,77.81,85.96,78,1,1,9,11.5,24.4,24.4,0.0,0.0,75.6,1
IT08,F16,IT,M,9,4,panda,text,11,0,0,0,11.61,21.35,88,1,1,65,73.9,90.9,85.2,0.0,0.0,9.1,1
IT08,F16,IT,M,9,4,panda,text,12,0,0,0,96.05,104.1,79,1,1,51,64.6,89.9,82.3,0.0,0.0,10.1,1
IT09,F17,IT,M,8,2,tappeto,text,1,1,0,0,13.39,20.22,68,1,1,0,0.0,0.0,0.0,0.0,67.6,32.4,0
IT09,F17,IT,M,8,2,tappeto,text,2,1,0,0,9.38,13.18,38,1,1,0,0.0,0.0,0.0,0.0,50.0,50.0,0
IT09,F17,IT,M,8,2,tappeto,text,3,1,0,0,21.96,34.05,111,1,1,0,0.0,0.0,0.0,0.0,81.1,18.9,0
IT09,F17,IT,M,8,2,tappeto,text,4,0,0,1,42.38,48.49,50,1,1,0,0.0,0.0,0.0,0.0,34.0,66.0,0
IT09,F17,IT,M,8,2,tappeto,text,5,1,0,0,24.75,30.93,52,1,1,0,0.0,0.0,0.0,0.0,88.5,11.5,0
IT09,F17,IT,M,8,2,tappeto,text,6,1,0,0,33.18,41.69,85,1,1,0,0.0,0.0,0.0,0.0,72.9,27.1,0
IT09,F17,IT,M,8,2,tappeto,text,7,1,0,0,44.79,50.77,37,1,1,0,0.0,0.0,0.0,0.0,16.2,83.8,0
IT09,F17,IT,M,8,2,tappeto,text,8,1,0,0,49.35,53.8,39,1,1,0,0.0,0.0,0.0,0.0,46.2,53.8,0
IT09,F17,IT,M,8,2,tappeto,text,9,1,0,0,53.01,56.69,37,1,1,0,0.0,0.0,0.0,0.0,64.9,35.1,0
IT09,F17,IT,M,8,2,tappeto,text,10,1,0,0,62.23,66.61,44,1,1,0,0.0,0.0,0.0,0.0,25.0,75.0,0
